Date,Track ID,ID,Speed,Edge time,Edge X,Edge Y,Y,L-NAME,sec,Ymm,y_axis,mm/sec
0804_03_,72,0804_03_72,0.683345004,205.5,85.91477933,426.7358193,-19.4606572,1 mM,6.85,-41.8508757,-4.18508757,4.408677445
0804_03_,72,0804_03_72,0.767448249,206.5,85.75685854,426.9804548,-19.7052927,1 mM,6.883333333,-42.37697355,-4.237697355,4.951279026
0804_03_,72,0804_03_72,0.350806749,207.5,85.5106432,427.0776307,-19.8024686,1 mM,6.916666667,-42.58595398,-4.258595398,2.263269348
0804_03_,72,0804_03_72,0.432490369,208.5,85.55659089,427.3827497,-20.1075876,1 mM,6.95,-43.24212387,-4.324212387,2.790260445
0804_03_,72,0804_03_72,0.092200901,209.5,85.50099904,427.5496752,-20.2745131,1 mM,6.983333333,-43.60110344,-4.360110344,0.594844523
0804_03_,72,0804_03_72,0.29298193300000003,210.5,85.65308398,427.4315392,-20.1563771,1 mM,7.016666667,-43.34704753,-4.334704753,1.890206019
0804_03_,72,0804_03_72,0.428603527,211.5,85.79321964,427.5554415,-20.2802794,1 mM,7.05,-43.61350409,-4.361350409,2.765184045
0804_03_,72,0804_03_72,0.727111244,212.5,85.52837667,427.5474196,-20.2722575,1 mM,7.083333333,-43.59625269,-4.359625269,4.691040284
0804_03_,72,0804_03_72,0.622396177,213.5,85.41492812,427.5836011,-20.308439,1 mM,7.116666667,-43.67406237,-4.367406237,4.015459206
0804_03_,72,0804_03_72,0.333303133,214.5,85.53918348,427.682112,-20.4069499,1 mM,7.15,-43.88591376,-4.388591376,2.150342794
0804_03_,72,0804_03_72,0.608540697,215.5,85.69547317,427.7462087,-20.4710466,1 mM,7.183333333,-44.02375613,-4.402375613,3.926069013
0804_03_,72,0804_03_72,0.191182127,216.5,85.99795459,427.9773972,-20.7022351,1 mM,7.216666667,-44.5209357,-4.45209357,1.233433077
0804_03_,72,0804_03_72,0.195540575,217.5,86.03564254,428.0648762,-20.7897141,1 mM,7.25,-44.70906258,-4.470906258,1.261552097
0804_03_,72,0804_03_72,0.419748092,218.5,86.06375483,428.3355329,-21.0603708,1 mM,7.283333333,-45.29112,-4.529112,2.708052206
0804_03_,72,0804_03_72,0.329141425,219.5,86.27995881,428.4269507,-21.1517886,1 mM,7.316666667,-45.48771742,-4.548771742,2.123493065
0804_03_,72,0804_03_72,0.394076457,220.5,86.59603321,428.3931622,-21.1180001,1 mM,7.35,-45.41505398,-4.541505398,2.542428755
0804_03_,72,0804_03_72,0.400438631,221.5,86.75015887,428.6573043,-21.3821422,1 mM,7.383333333,-45.98310151,-4.598310151,2.583475039
0804_03_,72,0804_03_72,0.322557926,222.5,86.63979394,428.7144296,-21.4392675,1 mM,7.416666667,-46.10595161,-4.610595161,2.081018877
0804_03_,72,0804_03_72,0.290060367,223.5,86.67411643,428.4832739,-21.2081118,1 mM,7.45,-45.60884258,-4.560884258,1.871357206
0804_03_,72,0804_03_72,0.785423384,224.5,86.96110263,428.7449516,-21.4697895,1 mM,7.483333333,-46.17159032,-4.617159032,5.067247639
0804_03_,72,0804_03_72,0.63418513,225.5,87.03573028,428.7959441,-21.520782,1 mM,7.516666667,-46.28125161,-4.628125161,4.091516968
0804_03_,72,0804_03_72,0.609515916,226.5,86.97238447,428.7973798,-21.5222177,1 mM,7.55,-46.28433914,-4.628433914,3.932360748
0804_03_,72,0804_03_72,0.510503774,227.5,87.09377178,429.3404823,-22.0653202,1 mM,7.583333333,-47.45230151,-4.745230151,3.293572735
0804_03_,72,0804_03_72,0.331799645,228.5,87.09185831,429.4400324,-22.1648703,1 mM,7.616666667,-47.66638774,-4.766638774,2.140642871
0804_03_,72,0804_03_72,0.302671555,229.5,86.85492759,429.3236149,-22.0484528,1 mM,7.65,-47.41602753,-4.741602753,1.95271971
0804_03_,72,0804_03_72,0.645563336,230.5,86.98537284,429.187137,-21.9119749,1 mM,7.683333333,-47.12252667,-4.712252667,4.164924748
0804_03_,72,0804_03_72,0.778066224,231.5,86.93232343,429.2275916,-21.9524295,1 mM,7.716666667,-47.20952581,-4.720952581,5.01978209
0804_03_,72,0804_03_72,0.296792213,232.5,86.63777183,429.572373,-22.2972109,1 mM,7.75,-47.95099118,-4.795099118,1.914788471
0804_03_,72,0804_03_72,0.507747921,233.5,86.62692606,429.9648194,-22.6896573,1 mM,7.783333333,-48.79496194,-4.879496194,3.275793039
0804_03_,72,0804_03_72,0.151177006,234.5,86.61895109,430.1504926,-22.8753305,1 mM,7.816666667,-49.19425914,-4.919425914,0.975335523
0804_03_,72,0804_03_72,0.247186714,235.5,86.54703799,430.037187,-22.7620249,1 mM,7.85,-48.95059118,-4.895059118,1.594752994
0804_03_,72,0804_03_72,0.333538578,236.5,86.28327335,430.0587194,-22.7835573,1 mM,7.883333333,-48.99689742,-4.899689742,2.151861794
0804_03_,72,0804_03_72,0.54498168,237.5,86.40323898,430.0986218,-22.8234597,1 mM,7.916666667,-49.08270903,-4.908270903,3.516010839
0804_03_,72,0804_03_72,0.714569962,238.5,86.37214921,430.2583979,-22.9832358,1 mM,7.95,-49.42631355,-4.942631355,4.610128787
0804_03_,72,0804_03_72,0.233873257,239.5,85.98124867,430.5253806,-23.2502185,1 mM,7.983333333,-50.00046989,-5.000046989,1.508859723
0804_03_,72,0804_03_72,0.393378403,240.5,85.69633147,430.5820233,-23.3068612,1 mM,8.016666667,-50.12228215,-5.012228215,2.537925181
0804_03_,72,0804_03_72,0.216699219,241.5,85.57486912,430.6418511,-23.366689,1 mM,8.05,-50.25094409,-5.025094409,1.398059477
0804_03_,72,0804_03_72,0.436640524,242.5,85.71863094,430.5137321,-23.23857,1 mM,8.083333333,-49.97541935,-4.997541935,2.817035639
0804_03_,72,0804_03_72,0.783154655,243.5,85.61940859,430.6601388,-23.3849767,1 mM,8.116666667,-50.29027247,-5.029027247,5.052610677
0804_03_,72,0804_03_72,0.178855878,244.5,85.41020661,430.9338019,-23.6586398,1 mM,8.15,-50.87879527,-5.087879527,1.15390889
0804_03_,72,0804_03_72,0.319999198,245.5,85.24472101,430.7541618,-23.4789997,1 mM,8.183333333,-50.49247247,-5.049247247,2.064510955
0804_03_,72,0804_03_72,0.206337331,246.5,85.04756666,430.7279461,-23.452784,1 mM,8.216666667,-50.43609462,-5.043609462,1.331208587
0804_03_,72,0804_03_72,0.332891928,247.5,85.08995094,430.9223847,-23.6472226,1 mM,8.25,-50.85424215,-5.085424215,2.147689858
0804_03_,72,0804_03_72,0.165642093,248.5,85.14030147,431.0954122,-23.8202501,1 mM,8.283333333,-51.2263443,-5.12263443,1.068658665
0804_03_,72,0804_03_72,0.593878914,249.5,84.78080968,431.179173,-23.9040109,1 mM,8.316666667,-51.40647505,-5.140647505,3.831476865
0804_03_,72,0804_03_72,0.091181322,250.5,84.47422164,431.2548038,-23.9796417,1 mM,8.35,-51.56912194,-5.156912194,0.588266594
0804_03_,72,0804_03_72,0.202060379,251.5,84.54786547,431.3536303,-24.0784682,1 mM,8.383333333,-51.78165204,-5.178165204,1.303615348
0804_03_,72,0804_03_72,0.501137236,252.5,84.39618085,431.3259423,-24.0507802,1 mM,8.416666667,-51.72210796,-5.172210796,3.233143458
0804_03_,72,0804_03_72,0.59289613,253.5,84.4349742,431.3531939,-24.0780318,1 mM,8.45,-51.78071355,-5.178071355,3.825136323
0804_03_,72,0804_03_72,0.106528755,254.5,84.74814303,431.4251964,-24.1500343,1 mM,8.483333333,-51.93555763,-5.193555763,0.68728229
0804_03_,72,0804_03_72,0.076929324,255.5,84.75220224,431.4061982,-24.1310361,1 mM,8.516666667,-51.89470129,-5.189470129,0.496318219
0804_03_,72,0804_03_72,0.37545594,256.5,84.90574371,431.410846,-24.1356839,1 mM,8.55,-51.90469656,-5.190469656,2.422296387
0804_03_,72,0804_03_72,0.410356946,257.5,84.95807742,431.55151,-24.2763479,1 mM,8.583333333,-52.20719978,-5.220719978,2.647464168
0804_03_,72,0804_03_72,0.335737273,258.5,84.96686016,431.7929757,-24.5178136,1 mM,8.616666667,-52.72648086,-5.272648086,2.166046923
0804_03_,72,0804_03_72,0.308425338,259.5,85.22976911,431.9776011,-24.702439,1 mM,8.65,-53.12352473,-5.312352473,1.98984089
0804_03_,72,0804_03_72,0.148833451,260.5,85.28401749,432.1116078,-24.8364457,1 mM,8.683333333,-53.41171118,-5.341171118,0.960215813
0804_03_,72,0804_03_72,0.259533944,262,85.4595674,432.2452636,-24.9701015,1 mM,8.733333333,-53.69914301,-5.369914301,1.674412542
0804_03_,72,0804_03_72,0.160402019,263.5,85.77448963,432.3727147,-25.0975526,1 mM,8.783333333,-53.9732314,-5.39732314,1.034851735
0804_03_,72,0804_03_72,0.4527034,265,86.21227252,432.6726843,-25.3975222,1 mM,8.833333333,-54.61832731,-5.461832731,2.920667097
0804_03_,72,0804_03_72,0.586030482,266.5,86.31428842,432.8102326,-25.5350705,1 mM,8.883333333,-54.91413011,-5.491413011,3.780841819
0804_03_,72,0804_03_72,0.58712945,267.5,86.16435645,432.9494146,-25.6742525,1 mM,8.916666667,-55.21344624,-5.521344624,3.787931935
0804_03_,72,0804_03_72,0.561940218,268.5,86.30990765,432.9420996,-25.6669375,1 mM,8.95,-55.19771505,-5.519771505,3.625420761
0804_03_,72,0804_03_72,0.678513174,269.5,86.4069456,432.9965694,-25.7214073,1 mM,8.983333333,-55.31485441,-5.531485441,4.377504348
0804_03_,72,0804_03_72,0.301129678,270.5,86.42966522,433.1848442,-25.9096821,1 mM,9.016666667,-55.71974645,-5.571974645,1.942772116
0804_03_,72,0804_03_72,0.190595073,271.5,86.47169286,433.087867,-25.8127049,1 mM,9.05,-55.51119333,-5.551119333,1.229645632
0804_03_,72,0804_03_72,0.291153088,272.5,86.67890354,433.210679,-25.9355169,1 mM,9.083333333,-55.77530516,-5.577530516,1.878407019
0804_03_,72,0804_03_72,0.138720225,273.5,86.76770875,433.2261805,-25.9510184,1 mM,9.116666667,-55.80864172,-5.580864172,0.894969194
0804_03_,72,0804_03_72,0.966767035,274.5,86.42468956,433.5404636,-26.2653015,1 mM,9.15,-56.48451935,-5.648451935,6.237206677
0804_03_,72,0804_03_72,0.085222964,275.5,86.12295536,433.871644,-26.5964819,1 mM,9.183333333,-57.19673527,-5.719673527,0.549825574
0804_03_,72,0804_03_72,0.521636622,276.5,85.92497276,433.6657362,-26.3905741,1 mM,9.216666667,-56.7539228,-5.67539228,3.365397561
0804_03_,72,0804_03_72,0.422533449,277.5,85.83545002,433.6802542,-26.4050921,1 mM,9.25,-56.7851443,-5.67851443,2.726022252
0804_03_,72,0804_03_72,0.878624639,278.5,85.89180811,434.2939469,-27.0187848,1 mM,9.283333333,-58.10491355,-5.810491355,5.6685460580000004
0804_03_,72,0804_03_72,0.96800435,279.5,85.53486101,434.3494681,-27.074306,1 mM,9.316666667,-58.22431398,-5.822431398,6.245189355
0804_03_,72,0804_03_72,0.235138568,280.5,85.14647485,433.8922326,-26.6170705,1 mM,9.35,-57.24101183,-5.724101183,1.517023019
0804_03_,72,0804_03_72,0.479358272,281.5,84.97125007,434.0385519,-26.7633898,1 mM,9.383333333,-57.55567699,-5.755567699,3.092634013
0804_03_,72,0804_03_72,0.132644344,282.5,84.94931184,434.2470697,-26.9719076,1 mM,9.416666667,-58.00410237,-5.800410237,0.855769961
0804_03_,72,0804_03_72,0.333931522,283.5,84.85194659,434.2726123,-26.9974502,1 mM,9.45,-58.05903269,-5.805903269,2.154396916
0804_03_,72,0804_03_72,0.272461556,284.5,84.55492038,434.3310038,-27.0558417,1 mM,9.483333333,-58.18460581,-5.818460581,1.75781649
0804_03_,72,0804_03_72,0.649873663,285.5,84.53538385,434.6525711,-27.377409,1 mM,9.516666667,-58.87614839,-5.887614839,4.19273331
0804_03_,72,0804_03_72,0.485689623,286.5,84.58494227,434.7225651,-27.447403,1 mM,9.55,-59.02667312,-5.902667312,3.133481439
0804_03_,72,0804_03_72,0.533468253,287.5,84.28675969,434.6200745,-27.3449124,1 mM,9.583333333,-58.80626323,-5.880626323,3.441730665
0804_03_,72,0804_03_72,0.288935915,288.5,83.94663794,434.655233,-27.3800709,1 mM,9.616666667,-58.8818729,-5.88818729,1.864102677
0804_03_,72,0804_03_72,0.54596721,289.5,83.67731163,434.7793065,-27.5041444,1 mM,9.65,-59.14869763,-5.914869763,3.522369097
0804_03_,72,0804_03_72,0.389962758,290.5,83.71061013,435.0094352,-27.7342731,1 mM,9.683333333,-59.64359806,-5.964359806,2.515888761
0804_03_,72,0804_03_72,0.353929967,291.5,84.03724048,435.1373975,-27.8622354,1 mM,9.716666667,-59.91878581,-5.991878581,2.283419142
0804_03_,72,0804_03_72,0.546493223,292.5,83.93841071,435.1089973,-27.8338352,1 mM,9.75,-59.85771011,-5.985771011,3.525762729
0804_03_,72,0804_03_72,0.089415638,293.5,83.66298772,434.9639484,-27.6887863,1 mM,9.783333333,-59.54577699,-5.954577699,0.576875084
0804_03_,72,0804_03_72,0.471719158,294.5,83.8435693,435.0351533,-27.7599912,1 mM,9.816666667,-59.69890581,-5.969890581,3.043349406
0804_03_,72,0804_03_72,0.384930624,295.5,83.89156223,435.1799725,-27.9048104,1 mM,9.85,-60.01034495,-6.001034495,2.483423381
0804_03_,72,0804_03_72,0.216895918,296.5,83.81030458,435.2045002,-27.9293381,1 mM,9.883333333,-60.06309269,-6.006309269,1.399328503
0804_03_,72,0804_03_72,0.175720975,297.5,83.93110549,435.069796,-27.7946339,1 mM,9.916666667,-59.77340624,-5.977340624,1.13368371
0804_03_,72,0804_03_72,0.357513294,298.5,83.97870462,435.1627972,-27.8876351,1 mM,9.95,-59.97340882,-5.997340882,2.306537381
0804_03_,72,0804_03_72,0.10049846900000001,299.5,84.04863853,435.3575565,-28.0823944,1 mM,9.983333333,-60.39224602,-6.039224602,0.648377219
0804_03_,72,0804_03_72,0.740617484,300.5,84.35023891,435.6440317,-28.3688696,1 mM,10.01666667,-61.00832172,-6.100832172,4.778177316
0804_03_,72,0804_03_72,0.590902964,301.5,84.60569279,435.617592,-28.3424299,1 mM,10.05,-60.95146215,-6.095146215,3.812277187
0804_03_,72,0804_03_72,0.16740669,302.5,84.5608762,435.3922124,-28.1170503,1 mM,10.08333333,-60.46677484,-6.046677484,1.080043161
0804_03_,72,0804_03_72,0.311434571,303.5,84.37557786,435.5314516,-28.2562895,1 mM,10.11666667,-60.76621398,-6.076621398,2.009255297
0804_03_,72,0804_03_72,0.485382136,304.5,84.38249937,435.7941566,-28.5189945,1 mM,10.15,-61.33117097,-6.133117097,3.131497652
0804_03_,72,0804_03_72,0.272544371,305.5,84.66506398,435.9938875,-28.7187254,1 mM,10.18333333,-61.76069978,-6.176069978,1.758350781
0804_03_,72,0804_03_72,0.394765841,306.5,84.96395463,436.1117487,-28.8365866,1 mM,10.21666667,-62.01416473,-6.201416473,2.546876394
0804_03_,72,0804_03_72,0.153818002,307.5,85.09308481,436.1542482,-28.8790861,1 mM,10.25,-62.10556151,-6.210556151,0.992374206
0804_03_,72,0804_03_72,0.213844915,308.5,85.05233181,436.1917661,-28.916604,1 mM,10.28333333,-62.18624516,-6.218624516,1.379644613
0804_03_,72,0804_03_72,0.620690463,309.5,85.30085559,436.4744012,-29.1992391,1 mM,10.31666667,-62.79406258,-6.279406258,4.0044546
0804_03_,72,0804_03_72,0.685564529,310.5,85.21893546,436.5907887,-29.3156266,1 mM,10.35,-63.04435828,-6.304435828,4.422996961
0804_03_,72,0804_03_72,0.219093328,311.5,84.85335977,436.6371317,-29.3619696,1 mM,10.38333333,-63.14402065,-6.314402065,1.413505342
0804_03_,72,0804_03_72,0.405000012,312.5,84.95435388,436.5869454,-29.3117833,1 mM,10.41666667,-63.03609312,-6.303609312,2.612903303
0804_03_,72,0804_03_72,0.445447184,313.5,85.10772772,436.6522395,-29.3770774,1 mM,10.45,-63.17651054,-6.317651054,2.8738528
0804_03_,72,0804_03_72,0.284878813,314.5,85.09521093,437.0112055,-29.7360434,1 mM,10.48333333,-63.94848043,-6.394848043,1.837927826
0804_03_,72,0804_03_72,0.655790184,315.5,85.07242934,436.8211939,-29.5460318,1 mM,10.51666667,-63.53985333,-6.353985333,4.230904413
0804_03_,72,0804_03_72,0.697643213,316.5,84.79380936,436.6833061,-29.408144,1 mM,10.55,-63.24332043,-6.324332043,4.500923955
0804_03_,72,0804_03_72,0.243006461,317.5,84.57149706,436.972029,-29.6968669,1 mM,10.58333333,-63.86422989,-6.386422989,1.567783619
0804_03_,72,0804_03_72,0.448842862,318.5,84.42122492,437.11182,-29.8366579,1 mM,10.61666667,-64.1648557,-6.41648557,2.8957604
0804_03_,72,0804_03_72,0.218349477,319.5,84.09138055,437.1545249,-29.8793628,1 mM,10.65,-64.25669419,-6.425669419,1.408706303
0804_03_,72,0804_03_72,0.206167666,320.5,83.94448045,437.060532,-29.7853699,1 mM,10.68333333,-64.05455892,-6.405455892,1.330113974
0804_03_,72,0804_03_72,0.479333549,321.5,83.67812761,437.0365607,-29.7613986,1 mM,10.71666667,-64.00300774,-6.400300774,3.09247451
0804_03_,72,0804_03_72,0.30310672,322.5,83.41023215,437.2548885,-29.9797264,1 mM,10.75,-64.47252989,-6.447252989,1.955527226
0804_03_,72,0804_03_72,0.338660995,323.5,83.42806733,437.2418562,-29.9666941,1 mM,10.78333333,-64.44450344,-6.444450344,2.184909645
0804_03_,72,0804_03_72,0.880085855,324.5,83.2963001,437.4798917,-30.2047296,1 mM,10.81666667,-64.95640774,-6.495640774,5.677973258
0804_03_,72,0804_03_72,0.506817806,325.5,83.1219904,437.6243434,-30.3491813,1 mM,10.85,-65.26705656,-6.526705656,3.269792297
0804_03_,72,0804_03_72,0.291042615,326.5,83.02568905,437.4655999,-30.1904378,1 mM,10.88333333,-64.92567269,-6.492567269,1.87769429
0804_03_,72,0804_03_72,0.29332357,327.5,83.03068895,437.6497441,-30.374582,1 mM,10.91666667,-65.32168172,-6.532168172,1.892410129
0804_03_,72,0804_03_72,0.277697685,328.5,83.04110197,437.6493324,-30.3741703,1 mM,10.95,-65.32079634,-6.532079634,1.791597968
0804_03_,72,0804_03_72,0.257338064,329.5,82.81463302,437.6027717,-30.3276096,1 mM,10.98333333,-65.22066581,-6.522066581,1.660245574
0804_03_,72,0804_03_72,0.340258281,330.5,82.79567852,437.7826462,-30.5074841,1 mM,11.01666667,-65.60749269,-6.560749269,2.195214716
0804_03_,72,0804_03_72,0.324602754,331.5,83.04989864,437.8623309,-30.5871688,1 mM,11.05,-65.77885763,-6.577885763,2.094211316
0804_03_,72,0804_03_72,0.337370281,332.5,83.04019934,437.8533507,-30.5781886,1 mM,11.08333333,-65.75954538,-6.575954538,2.176582458
0804_03_,72,0804_03_72,0.412402839,333.5,83.06433711,437.9898038,-30.7146417,1 mM,11.11666667,-66.0529929,-6.60529929,2.660663477
0804_03_,72,0804_03_72,0.456895572,334.5,83.16919056,437.8652502,-30.5900881,1 mM,11.15,-65.7851357,-6.57851357,2.947713368
0804_03_,72,0804_03_72,0.32922003,335.5,82.97720633,437.7734138,-30.4982517,1 mM,11.18333333,-65.58763806,-6.558763806,2.124000194
0804_03_,72,0804_03_72,0.159926226,336.5,82.90796882,437.8268288,-30.5516667,1 mM,11.21666667,-65.70250903,-6.570250903,1.031782103
0804_03_,72,0804_03_72,0.324818173,337.5,83.05567522,437.8814819,-30.6063198,1 mM,11.25,-65.82004258,-6.582004258,2.095601116
0804_03_,72,0804_03_72,0.272701765,338.5,83.09896739,437.8834144,-30.6082523,1 mM,11.28333333,-65.82419849,-6.582419849,1.759366226
0804_03_,72,0804_03_72,0.261966539,339.5,83.00375071,437.8893128,-30.6141507,1 mM,11.31666667,-65.83688323,-6.583688323,1.690106703
0804_03_,72,0804_03_72,0.442099658,340.5,83.1362031,438.1634982,-30.8883361,1 mM,11.35,-66.42652925,-6.642652925,2.852255858
0804_03_,72,0804_03_72,0.22871939,341.5,83.38620578,438.2344376,-30.9592755,1 mM,11.38333333,-66.5790871,-6.65790871,1.475608968
0804_03_,72,0804_03_72,0.42907936,342.5,83.28159585,438.058026,-30.7828639,1 mM,11.41666667,-66.19970731,-6.619970731,2.768253935
0804_03_,72,0804_03_72,0.751803621,343.5,83.26407157,438.292064,-31.0169019,1 mM,11.45,-66.70301484,-6.670301484,4.850345942
0804_03_,72,0804_03_72,0.331884102,344.5,83.60225411,438.6269164,-31.3517543,1 mM,11.48333333,-67.42312753,-6.742312753,2.141187755
0804_03_,72,0804_03_72,0.435312514,345.5,83.57120633,438.535077,-31.2599149,1 mM,11.51666667,-67.22562344,-6.722562344,2.808467832
0804_03_,72,0804_03_72,0.471451497,346.5,83.19480979,438.5954061,-31.320244,1 mM,11.55,-67.35536344,-6.735536344,3.041622561
0804_03_,72,0804_03_72,0.636919335,347.5,83.31104259,438.866685,-31.5915229,1 mM,11.58333333,-67.93875892,-6.793875892,4.109157
0804_03_,72,0804_03_72,0.510782317,348.5,83.3565458,438.9335278,-31.6583657,1 mM,11.61666667,-68.08250688,-6.808250688,3.295369787
0804_03_,72,0804_03_72,0.253583385,349.5,83.17003915,438.9916633,-31.7165012,1 mM,11.65,-68.20752946,-6.820752946,1.636021839
0804_03_,72,0804_03_72,0.367578328,350.5,83.23261006,438.9175458,-31.6423837,1 mM,11.68333333,-68.04813699,-6.804813699,2.371473084
0804_03_,72,0804_03_72,0.344515494,351.5,83.05978993,438.7206707,-31.4455086,1 mM,11.71666667,-67.62474968,-6.762474968,2.222680606
0804_03_,72,0804_03_72,0.434921853,352.5,82.83328065,438.9180378,-31.6428757,1 mM,11.75,-68.04919505,-6.804919505,2.805947439
0804_03_,72,0804_03_72,0.422143568,353.5,82.57531141,439.0714583,-31.7962962,1 mM,11.78333333,-68.37913161,-6.837913161,2.72350689
0804_03_,72,0804_03_72,0.190030304,354.5,82.45860813,439.0537011,-31.778539,1 mM,11.81666667,-68.34094409,-6.834094409,1.226001961
0804_03_,72,0804_03_72,0.270506611,355.5,82.41421204,439.0589888,-31.7838267,1 mM,11.85,-68.35231548,-6.835231548,1.745203942
0804_03_,72,0804_03_72,0.369869903,356.5,82.09954934,439.004098,-31.7289359,1 mM,11.88333333,-68.23427075,-6.823427075,2.386257439
0804_03_,72,0804_03_72,0.514569304,357.5,81.80867425,439.2171202,-31.9419581,1 mM,11.91666667,-68.69238301,-6.869238301,3.319801961
0804_03_,72,0804_03_72,0.378229126,358.5,81.84845621,439.5701336,-32.2949715,1 mM,11.95,-69.45155161,-6.945155161,2.44018791
0804_03_,72,0804_03_72,0.752198396,359.5,81.75559689,439.3994614,-32.1242993,1 mM,11.98333333,-69.08451462,-6.908451462,4.852892877
0804_03_,72,0804_03_72,0.391002722,360.5,81.32198204,439.1350651,-31.859903,1 mM,12.01666667,-68.51592043,-6.851592043,2.522598206
0804_03_,72,0804_03_72,0.455881705,361.5,81.27738163,439.3327168,-32.0575547,1 mM,12.05,-68.94097785,-6.894097785,2.94117229
0804_03_,72,0804_03_72,0.49639627,362.5,81.20450779,439.3942581,-32.119096,1 mM,12.08333333,-69.07332473,-6.907332473,3.202556581
0804_03_,72,0804_03_72,0.242134789,363.5,81.00741429,439.4019667,-32.1268046,1 mM,12.11666667,-69.08990237,-6.908990237,1.562159929
0804_03_,72,0804_03_72,0.228809063,364.5,81.04110332,439.4063425,-32.1311804,1 mM,12.15,-69.09931269,-6.909931269,1.476187503
0804_03_,72,0804_03_72,0.440858708,365.5,80.85847766,439.4018049,-32.1266428,1 mM,12.18333333,-69.08955441,-6.908955441,2.844249729
0804_03_,72,0804_03_72,0.32101696,366.5,80.56605781,439.6359829,-32.3608208,1 mM,12.21666667,-69.59316301,-6.959316301,2.071077161
0804_03_,72,0804_03_72,0.50855846,367.5,80.61355584,439.5543055,-32.2791434,1 mM,12.25,-69.41751269,-6.941751269,3.281022323
0804_03_,72,0804_03_72,0.269766681,368.5,80.62807533,439.3335873,-32.0584252,1 mM,12.28333333,-68.94284989,-6.894284989,1.7404302
0804_03_,72,0804_03_72,0.260063029,369.5,80.47595992,439.4479648,-32.1728027,1 mM,12.31666667,-69.18882301,-6.918882301,1.677825994
0804_03_,72,0804_03_72,0.044963242,370.5,80.48009178,439.5728113,-32.2976492,1 mM,12.35,-69.45731011,-6.945731011,0.290085432
0804_03_,72,0804_03_72,0.233552682,371.5,80.42071849,439.6525035,-32.3773414,1 mM,12.38333333,-69.62869118,-6.962869118,1.506791497
0804_03_,72,0804_03_72,0.144538005,372.5,80.4008366,439.7738775,-32.4987154,1 mM,12.41666667,-69.88971054,-6.988971054,0.932503258
0804_03_,72,0804_03_72,0.1944121,373.5,80.55964899,439.8096532,-32.5344911,1 mM,12.45,-69.96664753,-6.996664753,1.254271613
0804_03_,72,0804_03_72,0.076249428,374.5,80.62090406,439.8204258,-32.5452637,1 mM,12.48333333,-69.98981441,-6.998981441,0.491931794
0804_03_,72,0804_03_72,0.160381562,375.5,80.62251974,439.7623141,-32.487152,1 mM,12.51666667,-69.86484301,-6.986484301,1.034719755
0804_03_,72,0804_03_72,0.236777906,376.5,80.65522118,439.8097462,-32.5345841,1 mM,12.55,-69.96684753,-6.996684753,1.527599394
0804_03_,72,0804_03_72,0.553998381,377.5,80.92506928,439.8923688,-32.6172067,1 mM,12.58333333,-70.14453054,-7.014453054,3.574183103
0804_03_,72,0804_03_72,0.287493919,378.5,81.10631532,439.9659299,-32.6907678,1 mM,12.61666667,-70.30272645,-7.030272645,1.854799477
0804_03_,72,0804_03_72,0.240653637,379.5,81.00546462,440.1952569,-32.9200948,1 mM,12.65,-70.7959028,-7.07959028,1.55260411
0804_03_,72,0804_03_72,0.244708684,380.5,80.94320124,440.424722,-33.1495599,1 mM,12.68333333,-71.28937613,-7.128937613,1.578765703
0804_03_,72,0804_03_72,0.617514172,381.5,81.19614207,440.5583705,-33.2832084,1 mM,12.71666667,-71.57679226,-7.157679226,3.9839624
0804_03_,72,0804_03_72,0.526507685,382.5,81.33514293,440.38064,-33.1054779,1 mM,12.75,-71.19457613,-7.119457613,3.396823774
0804_03_,72,0804_03_72,0.549200014,383.5,81.42345326,440.2750611,-32.999899,1 mM,12.78333333,-70.96752473,-7.096752473,3.543225897
0804_03_,72,0804_03_72,0.620939521,384.5,81.45616696,440.586059,-33.3108969,1 mM,12.81666667,-71.63633742,-7.163633742,4.006061426
0804_03_,72,0804_03_72,0.503489458,385.5,81.473077,440.8723624,-33.5972003,1 mM,12.85,-72.25204366,-7.225204366,3.248319084
0804_03_,72,0804_03_72,0.698723004,386.5,81.38016626,441.045848,-33.7706859,1 mM,12.88333333,-72.62513097,-7.262513097,4.507890348
0804_03_,72,0804_03_72,0.87584172,387.5,80.81588499,440.7749746,-33.4998125,1 mM,12.91666667,-72.04260753,-7.204260753,5.650591742
0804_03_,72,0804_03_72,1.395352552,388.5,81.22619595,440.6792525,-33.4040904,1 mM,12.95,-71.83675355,-7.183675355,9.002274529
0804_03_,72,0804_03_72,0.48738059,389.5,81.62301734,440.9479873,-33.6728252,1 mM,12.98333333,-72.41467785,-7.241467785,3.144390903
0804_03_,72,0804_03_72,0.178274175,390.5,81.30956016,440.9951322,-33.7199701,1 mM,13.01666667,-72.51606473,-7.251606473,1.150155968
0804_03_,72,0804_03_72,0.237321732,391.5,81.12994191,441.0956402,-33.8204781,1 mM,13.05,-72.73221097,-7.273221097,1.531107948
0804_03_,72,0804_03_72,0.069968675,392.5,80.98528351,441.142525,-33.8673629,1 mM,13.08333333,-72.83303849,-7.283303849,0.451410806
0804_03_,72,0804_03_72,0.141588634,393.5,80.88378183,441.1683313,-33.8931692,1 mM,13.11666667,-72.88853591,-7.288853591,0.913475058
0804_03_,72,0804_03_72,0.258862647,394.5,80.75159262,441.3040107,-34.0288486,1 mM,13.15,-73.18031957,-7.318031957,1.670081594
